,0,1
1,23.185980000000598,55.951321999999884
2,15.599336000000335,46.34272699999998
3,30.347212000000468,43.91675599999997
4,259.8378760000002,55.14885200000011
5,109.13995200000011,45.942181999999825
6,271.42108399999995,12.537626000000223
7,5.714916000000528,66.1592510000001
8,149.72491199999996,7.195991000000085
9,269.9796440000006,19.44052399999987
10,263.47959199999997,15.551063000000106
11,278.82032000000044,35.389736000000184
12,215.95195600000045,18.61128200000003
13,253.04251600000032,14.163611000000074
14,285.65213199999994,21.898510999999942
15,51.84281600000031,33.21168199999983
16,191.35928400000023,29.789902999999867
17,2.522844000000589,98.74450100000027
18,69.6623840000006,55.310588000000166
19,279.5523997989496,19.760221412392724
20,210.76100400000007,35.72452400000016
21,257.5056760000004,27.341645000000234
22,273.91344400000037,27.88370900000001
23,190.66217200000006,98.42530700000015
24,35.647884000000204,42.114130999999944
25,29.042272000000082,34.40469200000002
26,136.44546400000053,64.70210900000001
27,280.5156240000003,26.862715999999907
28,14.916628000000003,25.39881200000022
29,229.2237671265147,35.26700002859886
30,23.24817200000024,54.47796500000004
31,241.9541400000001,98.07678800000002
32,197.64972400000022,11.0704789999999
33,20.078564000000483,63.89991500000002
34,38.568984,42.487765999999894
35,28.67302000000052,43.68132800000016
36,29.38167600000037,43.83071300000002
37,27.974452000000326,42.76866500000012
38,28.002844000000323,42.8461520000001
39,274.38768400000015,6.143327000000028
40,23.90441200000015,39.29361799999982
41,267.56112399999995,4.6265689999999395
42,28.664076000000193,42.905561000000134
43,269.27805999999987,9.271028000000193
44,83.9136600000005,33.07105999999991
45,190.60668800000047,70.03753400000014
46,13.460472000000095,46.54186100000024
47,28.73172800000009,43.700647999999916
48,236.4696480000004,33.71986699999984
49,23.332412000000375,54.11819899999988
50,269.6665000000005,7.131062000000263
51,274.3933,6.331835000000147
52,284.30798400000026,15.105392000000137
53,278.88578799999993,26.121862999999983
54,25.560716000000184,49.80956299999993
55,245.7673519999999,11.83134200000029
56,29.057664000000386,43.7049259999999
57,28.051932000000534,42.4260109999999
58,16.79159199999998,44.321027000000036
59,16.086368000000334,40.90359499999988
60,28.67809000000028,42.57346400000023
61,19.679827999999986,34.19520799999991
62,30.049771999999905,45.782102
63,28.372928,43.138367000000194
64,28.204864000000157,42.71042900000007
65,28.075644000000523,42.86353999999984
66,25.054340000000252,43.13995400000011
67,29.00379200000043,43.72293500000003
68,28.45321600000051,44.49118099999992
69,26.778868000000216,42.43684400000001
70,31.428812000000164,46.214939000000015
71,25.163253587403062,51.86704054439179
72,27.824692000000084,43.09524200000023
73,29.219644000000073,43.73093899999992
74,26.151592000000335,21.43731499999995
75,26.29095200000023,42.989119999999986
76,277.0916319999999,5.14606999999981
77,222.50062800000023,14.064527000000197
78,15.046940000000575,27.247253000000278
79,236.93270800000033,34.055965999999934
80,148.06439600000022,8.730965000000268
81,26.210976000000414,42.34679899999986
82,26.380600000000015,43.03707500000001
83,269.91906390367507,19.452733506042115
84,273.4436240000005,3.9200090000002135
85,273.79181600000004,4.761395000000277
86,269.40899600000034,3.313361000000235
87,277.59925600000037,17.991041000000052
88,279.66901199999995,19.617025999999903
89,164.17212400000028,4.413151999999954
90,227.21416799999997,13.048571000000123
91,28.588988000000597,43.10372899999989
92,277.32911600000034,8.770640000000114
93,252.0545679999999,110.16400099999987
94,271.6543501546013,24.587611772124085
95,199.73877199999987,32.95403600000022
96,26.068184000000315,42.55938799999998
97,248.34717600000045,30.319478000000288
98,218.35726800000043,17.102183000000217
99,140.11297200000018,69.56895500000014
100,250.77906000000058,106.3486459999998
101,257.68907999999993,2.827048999999917
102,253.69995200000017,111.18975500000022
103,14.424500000000307,47.77992799999992
104,278.6582360000003,8.123558000000244
105,85.29582000000028,31.061434999999875
106,191.86025200000051,97.62207799999983
107,182.4794520000002,23.198471000000247
108,276.4552040000002,9.027043999999918
109,264.5917160000002,18.862786999999948
110,264.6045600000003,18.694081999999838
111,264.67866000000015,19.073996000000115
112,256.5546479999999,51.28754299999987
113,35.760983999999894,48.329444
114,218.02082800000005,15.075239000000273
115,217.9243160000006,15.190676000000046
116,218.1842119999999,14.888525000000037
117,218.3022520000004,14.960561000000055
118,218.1786479999999,15.167147000000128
119,136.7703079999999,67.39241899999988
120,254.76460520000023,9.186268400000039
121,202.7587240000006,79.18286299999987
122,277.70471200000014,8.979917000000256
123,218.00663200000042,15.424171999999835
124,30.35636400000027,43.91323700000003
125,27.029196000000013,43.783103000000104
126,256.884172,52.91394200000015
127,143.61132400000054,75.39117499999986
128,208.39276800000033,82.44766700000002
129,117.59655600000013,12.322898000000116
130,175.81684799999988,28.44184999999989
131,20.375796000000093,59.49585200000027
132,89.19259600000044,91.04755100000018
133,191.19954000000007,31.456045999999816
134,2.3372040000000425,95.20335200000017
135,250.82580800000005,106.31035099999991
136,73.99856000000057,13.542472999999909
137,269.77247600000044,84.46853900000009
138,257.3643920000002,47.88018500000027
139,251.97277200000025,13.796324000000276
140,170.08390000000009,0.7268270000001493
141,266.2199400000002,54.14559199999985
142,34.43264400000021,49.631267000000015
143,36.81356800000043,42.28014499999998
144,40.78740800000037,42.159257000000245
145,22.967007999999964,36.22518800000003
146,16.09707999999989,43.671806000000174
147,261.42200399999996,23.332813999999843
148,254.8566400000002,9.833171000000263
149,141.46382799999992,75.53773100000001
150,266.0179668000005,54.572915900000154
151,267.3281639999999,54.76127900000005
152,211.6724548000003,83.37637939999983
153,211.82393600000034,83.05631599999984
154,271.53347680000024,24.796455799999897
155,252.72552400000035,35.34302299999997
156,172.12620000000027,26.051206999999913
157,264.5419520000002,50.690279000000224
158,253.1363396000005,1.7041292000000539
159,57.55559840000018,93.94334299999998
160,264.49130400000024,15.548165000000068
161,264.8311240000002,21.13495699999997
162,224.11320000000057,25.255015999999976
163,285.30396600000034,23.378899100000076
164,255.8681232,14.727513500000114
165,168.3942275999999,1.4555084000000136
166,277.0945439999999,113.9198780000001
167,276.48302400000017,114.56040499999983
168,277.03687599999995,113.91242600000027
169,198.14608479999987,33.040079000000176
170,199.26396520000048,35.461440800000254
171,69.6830280000002,54.52854199999982
172,247.55303199999992,71.88625099999999
173,250.31854800000013,2.7394879999998736
174,255.4636177999999,82.71961324999981
175,219.37756000000047,15.080275999999813
176,219.00912960000016,11.9779118000001
177,223.40210000000025,18.201353000000033
178,17.333432000000528,91.16671399999987
179,17.45490400000051,91.20293900000009
180,135.12361880000026,0.18341060000025777
181,37.86417600000004,42.12475700000008
182,14.429440000000398,47.37996950000024
183,41.56309200000021,41.82129499999995
184,8.91749200000055,87.75632000000007
185,178.962016,2.8953590000000275
186,179.06710799999996,2.950558999999899
187,268.25569320000034,100.87295780000002
188,203.95222800000005,31.48868300000027
189,202.6096088000005,32.68138250000026
190,275.04912400000023,12.809623999999879
191,275.4549840000005,17.465260999999856
192,273.2030512000002,4.62422990000006
193,262.57109999999994,21.3238100000002
194,18.127560400000505,42.81025819999983
195,28.362268000000313,43.67166800000003
196,17.6885920000002,42.90859699999982
197,29.441579999999874,43.30665799999988
198,24.957152000000292,50.43435800000018
199,23.84430000000043,41.623816999999924
200,26.07858399999992,42.50087600000013
201,270.80540400000035,19.86804800000006
202,265.59573199999994,88.17708200000018
203,237.99423600000046,35.4836794999998
204,205.58237600000035,149.4680570000002
205,3.7334924000005003,100.8919604
206,273.61642000000023,97.078289
207,267.7078680000004,7.225591999999871
208,138.57799960000034,68.17578289999994
209,138.70335600000027,68.28479600000014
210,137.37278000000032,67.08681800000025
211,210.30964400000016,135.77314399999992
212,279.06050799999997,30.65882000000004
213,15.51930799999991,27.36117199999996
214,241.02697999999992,97.67534600000016
215,243.6716116,98.63961410000023
216,240.82553200000012,96.88094900000011
217,250.93121199999996,3.4215530000001593
218,197.56376799999998,6.153401000000088
219,265.5065000000006,18.253517000000215
220,262.0925960000006,16.683974000000042
221,261.7256840000003,16.446751999999854
222,262.2276400000003,16.744901000000162
223,266.02275599999996,47.826157999999886
224,26.16283440000018,43.12650589999984
225,25.36052119999988,43.22623159999986
226,109.68002399999995,46.775425999999854
227,277.05200800000017,9.701035999999995
228,244.01214400000055,99.11427200000017
229,261.2715160000001,53.743874000000204
230,261.2751039999999,53.74815200000019
231,261.28228000000024,53.89650200000021
232,261.7727960000003,54.00496999999993
233,261.59402000000017,53.91043999999983
234,261.5957360000003,53.90257400000008
235,261.5140960000002,54.04526600000017
236,91.59380000000044,90.08852000000005
237,212.60559999999987,82.18111999999984
238,173.5234400000004,27.63800000000017
239,265.79744000000056,18.235369999999946
240,272.8144760000002,18.273527000000193
241,272.29083600000024,18.87079099999984
242,20.80536800000033,54.64570400000014
243,43.09667600000046,34.00870100000013
244,265.99964720000037,47.834231000000095
245,222.1653632000003,66.07047560000007
246,217.7816696,24.303285199999834
247,276.57906800000006,10.06487300000017
248,25.50733800000046,43.21740650000018
249,150.4785220000001,58.592993900000096
250,278.8432624000003,27.278861899999995
251,211.80074400000052,16.621598000000148
252,266.0971680000005,55.24662499999987
253,272.7367880000005,120.74501299999996
254,273.42152400000015,16.79057900000005
255,22.82686800000056,41.39363300000011
256,138.84505600000017,68.32171100000011
257,20.615412000000333,92.80311799999988
258,137.22608800000046,66.96793099999988
259,249.0060680000003,1.810748000000224
260,32.14168000000046,46.63770199999997
261,33.442200000000184,47.81187500000016
262,261.51185999999996,53.98392500000011
263,261.55736000000036,54.02118500000017
264,266.6757719999999,56.898830000000196
265,26.112020000000484,42.87037100000024
266,25.91176799999988,42.65253800000013
267,258.6589840000001,16.2893630000001
268,262.10315200000053,16.520237000000137
269,138.0188280000001,69.66438199999993
270,270.15192000000013,10.712714000000084
271,261.50036800000015,53.99434400000028
272,276.0023360000004,80.26864700000014
273,17.773820000000057,43.64248100000018
